,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110,125.66368033338469,0.9642412556839002,1510.7703371420912,29.999999999999986,8.846082476,2.2681771304232177,2.099999999999999,166.22179938278404,0.8032452848826467,0.061010716,3.0000000000000004,8.696350462478764,2.784734055171721,10.311016183959081,0.000557952,8.756934784100575e-08,600,151.8995099904554,188.53691181733802,498.9799388487947,71.35427240668828,173.72463812957568,35.47621531069415,146.52002384521586,114.52407930976281,69.88486923738871,114.52407930976281,56.81041673643033,0.023036351961995005,968.2145818082921
11,120,125.67369516819993,1.043742645988922,1520.7831599414528,29.999999994074273,8.757846481857705,2.255140064707567,2.0933432948196793,175.43887381192823,0.8084400321937225,0.056129382,2.8516541453665685,8.630987602371862,2.7765909762793086,10.217945905480294,-0.000287496,4.1979789734441585e-05,600,161.8238529466224,190.5552612915874,496.56521775946226,71.84530713,176.20036431561203,36.00423491185118,148.8345283885087,116.61986860041306,71.16809182,116.61986860041306,60.522121002036776,0.023061714,979.7518802172818
12,130,127.39288767723353,1.1093540213645097,1532.7357039475933,29.99999996977919,8.721556276762252,2.249865131,2.1000000000000005,168.50910328231964,0.7929507161635942,0.060534605,3.000000131776589,8.586108662207865,2.7472880628843677,10.15422012446724,1.9295077535730343e-08,8.69749036003418e-05,600,171.06194462479692,192.6769426775501,496.55561272214067,72.43187788945772,178.5134295695554,36.66782726382946,150.94568417463876,118.08822599208871,71.26093639269244,118.08822599208871,63.97716728967404,0.023091917585496096,987.2791990831257
13,140,128.66337919333154,1.1769995920100458,1548.8012533143085,29.999999998867494,8.743995667176891,2.2531578217441086,2.099993384045468,170.19290408801044,0.7855160621187322,0.059891489164375894,2.999952179664652,8.559286037,2.720619421610525,10.116202006093598,5.997256131706763e-07,8.205562015854473e-09,600,180.89702042115894,195.18063052226168,499.50269697170125,73.22099598374389,180.9498183228355,37.36918879921969,153.1010602972709,118.97747834686274,71.91944872340433,118.97747834686274,67.65548563751344,0.023132390517562176,996.3962296284486
14,150,129.39507953700732,1.2481292598266385,1567.6106228085816,29.999999999999996,8.811569834495335,2.2630608922390616,2.0999999999999996,171.15741010234066,0.7860894349102511,0.059819005,3.000001796815254,8.547507283169974,2.705289663125789,10.099523095864171,7.959788448097527e-05,2.2352345998953067e-06,600,190.9048275692089,197.85907206976984,504.69932384707516,74.14590425242909,183.39974110290657,37.96258287,155.2163015945307,119.37077479221362,72.64934029935137,119.37077479221362,71.39840551088412,0.023179598400432898,1006.5147349371088
15,160,130.5770954445034,1.3142186410581855,1590.3621800256096,29.999999999889393,8.941451130150217,2.2819506981842888,2.1000000000000005,172.72102571791478,0.7831254119843184,0.059307368,3.000000000040432,8.555413403389707,2.6811543922889576,10.110717205049964,2.6769951944061177e-07,1.4045729533172425e-05,600,201.10760474908727,200.89024107073112,513.0944681965149,75.26611824600568,185.8895771647339,38.673739902931764,157.2946951014788,119.10659773269745,73.35000440023323,119.10659773269745,75.21424417615863,0.023236449,1016.2220321936733
16,170,130.85722601717015,1.388014700845913,1601.2342462160427,29.999999999972434,8.854696574919943,2.269339716,2.1000000000000005,173.09156880550188,0.7851067947489888,0.059722944,3.0000000000048312,8.491710737,2.675128550816282,10.020647952870572,2.0469473938078409e-07,1.5790452928859172e-05,600,211.64565989221663,203.05031501818576,510.7323131992019,75.80198438615028,188.56438894976557,39.20011204358307,159.7934837893735,121.2573678474691,74.18124429,121.2573678474691,79.15547679968901,0.023263519637134893,1027.7383816860302
17,180,131.18408635607443,1.4610065366912601,1617.3492295816689,29.99999998445118,8.833406185074814,2.266256081185295,2.054360262,185.6152800152083,0.7890613690148629,0.057402916,2.866880418403448,8.446609545539491,2.660247080134088,9.957052691448085,0.000124089,9.600543450645104e-06,600,223.15400636411704,205.77360480366355,511.8215916066539,76.59692833285956,191.47910423250983,39.90318868764632,162.4325269435179,122.81124536846795,78.46520321759952,122.81124536846795,83.45959838017977,0.023303533,1040.3517165131814
18,190,132.3781020655203,1.5241715907511642,1638.5438254044075,29.999999999987573,8.938197554424894,2.2814788451640777,2.099999999999947,175.10330961057284,0.7850458943521982,0.059613062248341994,2.999999999998427,8.447917323524349,2.644469592782887,9.958894717813427,2.1992771337409067e-07,4.6036333361187415e-08,600,233.28146713535352,208.64054943492306,518.9783768275913,77.64364656733133,193.95831690275475,40.50703834600852,164.53069058693353,122.76581851397506,75.77591996995771,122.76581851397506,87.24726871,0.023355956,1049.831694120073
19,200,132.46119810082146,1.5987650101041906,1660.5750126064388,30,9.029130767275888,2.294634024,2.0999999236245284,175.21324338993736,0.7946034131284059,0.060239992,2.9999997942540277,8.441354673018669,2.642377038582061,9.949652330247936,-3.96E-07,1.9492396278280778e-05,600,244.47096168153328,211.66575879752392,525.7007606299845,78.73311648,196.71901927236627,41.01690084236674,166.89779275584584,122.99400262203132,76.66900201,122.99400262203132,91.43213966889344,0.023410210032464143,1062.2047537575156
20,210,134.61835788028455,1.6488544337572342,1675.5716144537116,29.934780002212705,8.936376967,2.2781986095991678,1.998868927180663,202.55474719882187,0.7779808134932833,0.055575049,2.7707433505703114,8.359110952412847,2.5861544962514262,9.834081679947557,-0.001179512,8.77743014284348e-05,600,257.88712969619826,214.90237596595583,523.3159282020641,79.47554938351553,200.44854339085666,42.41400203459252,170.38414658181352,125.90185352108571,85.64377927769958,125.90185352108571,96.44978650637815,0.023460418207345835,1075.0145192661885
21,220,134.67795653769193,1.7224153074340738,1690.2906033354461,29.999999999998977,8.935645348806212,2.281110441825102,2.099999999999997,178.14536484061298,0.7824158253291974,0.05954978,3.000001352520137,8.337423784096023,2.5993533435691263,9.803685027950454,1.0939864333536775e-05,2.4311507511942758e-05,600,267.760972,217.0572764019005,525.2625338328788,80.20489048031531,202.73535891983144,42.609145675057256,172.41380139370065,126.68378963568216,78.34842940341687,126.68378963568216,100.14260350939873,0.023483009012464084,1085.4723295322588
